0x00408463a1cd694913eca7841085980229fb0381,2661.343084,,
0x023826f4d1d5d6fbfe9fc4b333170d6fcf48d29b,240.5924326,,
0x03c2dc60f837f05dc39c2a4adc147e5d9cd5ce84,48.91938515,,
0x0608576ea47b265f1f16b8b8383d0508f703a0cb,468.8650438,,
0x072155dbef6fca96e8a66c07228d1fb974997901,873.766906,,
0x082acffb521180d9244246c9f16438f8215b7917,6290.21623,,
0x0be833cf3c2b9d692c7859f06da9ef0e151b8a33,893.8152726,,
0x0fdfd8dd8f32390de94fd8500b662de69cd9ae73,146.2276379,,
0x1065c42eb80fbca15df48cab5a24836e7c70e8a3,564.8863095,,
0x11755914c6fc0fc0c113dfd0d091da5a4d40d33c,240.5118201,,
0x1234d398c9e4d35d0f708e4b35c4a70034d72be1,968.3663334,,
0x19fda1eef0e06c1ff54429e1265981d3dfc0c4d6,6181.148744,,
0x1a0ec46115ce84225b66f572e77ae4d46d10361b,3839.132489,,
0x1dc6c207385be418640038f8b9ecff37f35b5dde,409.7692348,,
0x2182a2b096d5fd23260bd1702d6486eb65757c4c,4320.85053,,
0x2363e806242c0fb270e417285195100599257bb4,430.9260479,,
0x23e891941f2cc4dcac0cf407069b9aee8113f558,6816.428452,,
0x263a13fbe5416661d8ff67c5d98624d1553900ae,2215.152403,,
0x26ebd9538e6e1c9af3d89588b63ebea1dccbfe3d,624.5915063,,
0x282d126c051a739f14d15cbfd705f4e6d7c0cc57,359.4631458,,
0x2848b9f2d4faebaa4838c41071684c70688b455d,22189.01987,,
0x288a2395f027f65684d836754ba43afa20ca09e6,263.2379976,,
0x299b189f47838ee8ebb630c3024bb1cd9f109ee8,1091.389324,,
0x2a3fbec97522f82a2b817d6c5bb5d4fe1619b8bd,421.7595228,,
0x2c2bec2e00aa3ba109779d55410dcb4e6049b4c9,10179.07567,,
0x2c969fa482eacb1ff01273f6ef4838b411a8a1bf,4353.077162,,
0x2de5a830552e346ef32b2a6ca016c1ae9cee913d,422.7389347,,
0x2f411c0dec0456411e9f9a41a49aa62d9a6122eb,845.2504652,,
0x32bbd8868c19a8e3c3adcd35f123aa08db051800,1250.878772,,
0x32dddd527c295cff53a368f30f5ea33f9f1d172b,2189.847682,,
0x36ebbc8ac514cd8d2061632b89f2e445a3f55f08,651.9256119,,
0x3819dc4c5cf279292c3f88eb1910979abbe9ea71,5985.429974,,
0x3837e2c3ba88d3706fab9337b4337a8d0baeb06c,1951.898754,,
0x3906b3ab3add00af4c885900c3a3b70a2b447e4c,6322.9983,,
0x3b737ba85aa1a022651a0e596a3e18f856442d7e,6357.348002,,
0x3f8dcc43a53b9eeb9996c0c5ec7791a0689f1bbe,593.5560696,,
0x3f90eda8b7100943e2793f3baaa4931df90b907e,860.5702169,,
0x410ef4df49583daeec7a3cb09f85c2a9ee658afd,11924.1578,,
0x418eced7262261c57c78de9396b86a580c556fe4,402.8410204,,
0x41cfb96bdf9d9074949447585a4387453a659436,4931.575112,,
0x4332b546635ef22f71bd354c1efd238c2602dd8d,42.39210624,,
0x43b55f2eb78670ff2b052b9196cf7c6d6092f0e0,2201.84141,,
0x44d6c9d5bce0831ec038d874dfb62464f40861b0,211.3175714,,
0x44e8f340f2d6fcb7ad17adebe5a1758bb16fb4fa,427.2256348,,
0x454ce2acc6fe8e3712d90a9334f3d53ef1471798,2186.21969,,
0x46ef376984edc12bdb7183022230b3e4f0964ab2,292.0606761,,
0x478c1fe57db6f61990bfc915eaeee283971379ed,866.7544959,,
0x48b9b74eb6172315e8bc2403596de9b2659267f9,1625.497066,,
0x4be9481971e37bb88468188670926fab13c55db2,94.6027297,,
0x4c201a7839cc7d0abe1b9de2c6407e36fa723601,14280.41301,,
0x4cf477237861057c6450f55527149a8dabf09670,125.1155055,,
0x4e0a9b846175f56c9226e55edfb495ad7047495c,1037.714496,,
0x5033cd1ca297aeb579e54fc0bc2284dc35b7d8a5,103.9899022,,
0x5066fbe092caee0d19ddd0b3302ea4e925726f80,4284.22195,,
0x50f552a47d2bffcde7b491893ce6eafc65d8f04a,2160.770124,,
0x5301993257f7085668d01297d3bf84d64e4ecc64,424.5417688,,
0x558edfef58a5037aa287b8f4ffb0a6690cdcbf5d,1481.40036,,
0x5671efd31160844ecb8c777298c900dbc4cf441e,1454.52915,,
0x56ebf8c025be621ff3763c664ca34aef60304661,150.0934021,,
0x5814b08a1772f1321243a575c8a0556b954d4212,91.35462887,,
0x5902385d185ab3a38f2a0ca9b244979124962793,8032.98827,,
0x597bea912e8734e17ddc4f43a489a1472d9459cf,789.6062042,,
0x59e7227e945821467eee95d0838f6b66e74e6c8e,216.5731075,,
0x5b26959672eb493c085a19facf024856fa244ac4,10590.15045,,
0x5b990b2173839fdcdf3d3b7485aa2b89575c79eb,85.87029661,,
0x5c454e1f3e3cc5d58df726dc99f638701e1c5d38,1926.739563,,
0x5cbefe14c66ba706e79ca4237ff10f218461014a,0,,
0x605307da17ad96171e79afa7e1e1a7b21dda111f,264.6438934,,
0x60890bec74a90d03f5adc0c6aa1ba6b6ff6beb9d,232.8353515,,
0x609c89b497fd8055728371495258748ae8565e99,83.96672967,,
0x617c177442b5e9efaa8aa5cc7b440d5f74c8b569,1189.295993,,
0x617ca9738642e411d4d35848550f26b07bba21cd,893.2793454,,
0x62d06a9f0ad6b2e0cca5472f06e982d00bdf306a,1077.267747,,
0x6310541e47ff8aa379b9c6dcf0afc7eb1af9888a,4.406548072,,
0x64a302b702951c8106d4b4d3033c75d0bed3b138,13233.58013,,
0x64ea0fa30efed0d53900fcd4fb10c6c47262f0d9,433.8967238,,
0x657dc5ef1d093dd58fc59b1d8fe6c7be5ef72614,4759.135399,,
0x68356229e9472bdf03fc67e425270f5bc21acd94,286.6641456,,
0x6a31db8c2b9ae5721b92c2e21f3b553ef3d9827d,32200.0273,,
0x6b175e908f9e4cc0fb430efe5f6ff11445c42a11,727.8785594,,
0x6e53bde1652e4f535d49efb996af3f713cf111bc,3411.982699,,
0x70867e1c026998148806e4c1186fbc3b0b9573c5,6077.33277,,
0x7202a94a53e4dc11079cea84883be270557a497d,430.3462877,,
0x723405513d7b95d5dc66a0343b04cbca2ef6b36f,1412.290818,,
0x731d5b9239091a419b2d459561843374edbbd213,647.5956676,,
0x76dd55b825e0ded5c4188f6b8da445cb85371b43,2106.539033,,
0x778aa41f281d00aa49b137df5af8b591bd028ed1,285.8568815,,
0x77f90eb97eb7e81b0d54774c060049f34c70e5ff,908.0354424,,
0x78019d088411ebdd41c7a94dbb027cf001ce0561,365.5479745,,
0x79776e826c78f0452a463ee27b9d66ebe8cec865,495.9822294,,
0x79b03ba80a7aa612543f8445f8b1b944ece36fc8,473.7932543,,
0x7ab5748c6cdc315e1810649f78b380c84898c648,499.4101356,,
0x7bcd790d1282622da859625f3786be9f33042d50,721.5188154,,
0x7cf2f7a9fd73cb588f3d047d1fd473b7398a78b2,847.417255,,
0x7eafafb98f50e477a8d3015d0f9e0439f30121ef,992.5009406,,
0x81bc7b618245eaa600f14a83b96d43230d2f51c4,84810.96346,,
0x831cc1fccb290a6ba14a0a356b00cf38e78d3d0b,8488.58286,,
0x83f3f0522428c426c9864a15ad5bf4ee4f6637d9,39.70003762,,
0x840a785172946c172d21ab9f92746f85d05b5de2,422.9156152,,
0x856a4cb93c07b55fe8aa9ccad884fb7e05b6a518,13.50663893,,
0x85b165ba9fc2c651072db058949e55c1c09b4487,2227.648085,,
0x887f539a57322a8c107bf5d1337c04f0de1e81dd,2163.060878,,
0x88f7c87d92673038fce0d187ba0d365f3bc9aa1a,1961.64002,,
0x8a816fd984a58a156c8bc2fe7716675232f3f8dd,838.870675,,
0x8ca6f5e6ba3e7b85c9094d7cc04308f3707134fa,29949.27751,,
0x8de7a62f51448573e855f34cf9a5204c173d0a79,1677.401719,,
0x8ed90dc4ef3e52d89da57fff99e6ab53433f2d01,26877.37978,,
0x8f40496973fc78d389571812c0d43620369102c6,1739.278512,,
0x908cdc947345ccbc5356c9603cd8c91483eb4cb8,113.0920184,,
0x93d0c5175e80629261393ac5bc0697c4c258e353,360.9535419,,
0x9424ad56a905900fdf5f67d5eb27251cdc6c482e,763.1216796,,
0x94403a4d342c40860966c0344a88ac38b9dfc952,5558.580684,,
0x959884872f73b04c8bc9af249860bb1c7e69d4c0,2214.81286,,
0x97fd49e4d3ba5770ad3993926dbd7e9fcfb71587,2178.167942,,
0x9835d6be917cf72dbf9b4ea74a2908afcf3b3986,1066.419068,,
0x9853f91882e43871e4e8d30c754e8bf6efc36262,162.3416799,,
0x986e7f524b2833d21713346040721873be1eb459,10579.86637,,
0x98ab5c77435a7c19248e643b3d837b3805a149be,2140.416838,,
0x9b815dd3e2d30cfef33266fa4c6a7b37bd99edfe,3751.430024,,
0x9bb640a0381c1f899d30f31f98b340176c09d571,187.201711,,
0x9c58e5aa1bab956e7c08a3e2c54252b6e127603b,647.5828456,,
0x9cd8c2a7b6ab2174848d4fc2f1d886c62f21351f,200.5709282,,
0x9ecd3f09f4c6d9cf04728fc9de4feed87dfa4683,2281.676762,,
0xa61d199ec1cc8dba46ad1d720b58ce6d9e213f78,167.6200308,,
0xa6db85660c54d1e5158c56a6f3f061e71bc84439,43.14270222,,
0xa83bb332564e226779963bf0cd7c8ed4aae40e95,28564.36213,,
0xa9f27a43bc3030a4dc58f208c67dd1d172fcc90b,405.4852604,,
0xaadd94e2b39e39b13828d51784e79ad1afc8e9e9,2226.033511,,
0xabad20f0d70206d98bcdf42e57f5580599594261,573.7063853,,
0xad286cf287b91719ee85d3ba5cf3da483d631dba,5031.411856,,
0xadf094b2b6d2c6f4d8e60f714be005a378b26d36,6741.957321,,
0xaedeb06b6a6c4fad37fa223568c338e94b19266b,854.7455695,,
0xb38cb828f680b3919fe45ee557e180f19c89216e,232.8771497,,
0xb3a751a6a4b6006dd1db4429a2e38ffa17f1083a,729.9881631,,
0xb5b614d1b40e48089a2cfef7bd885a92bb38c006,625.7883416,,
0xb91efe41e38d2d6441c45bbf7a5704b9a1beb905,23657.6665,,
0xb999d99341bf09c823cbc8e8da42a8a9be2871ac,515.6856683,,
0xbb92f2c61ee4e052258e2dcefbed585f45ee818a,39.80690356,,
0xbef148ecd518061b588a483c73659e664e560c69,573.6180413,,
0xc0261bc4ecd903206197a09e7eeb5a7941e55a44,357.4644584,,
0xc0fe68daf1a5be661fefad5c466c981a626fae86,421.9892195,,
0xc20a4b54a0a9683e7edbd21ecea1d75cc306cbdf,3435.012854,,
0xc58ebba3c2a9fc94658f3face279e63bd1df3870,196.4441478,,
0xc5a1b96bee388bd77fc1ca9d92cf61bea9f4ff2d,1340.2819,,
0xc702bdc4630900a7971f35aac9097bc6639f30a4,454.2808281,,
0xc705d5ccae2782902179f407894cb714d4ceab30,1293.647332,,
0xc76318efb58665e4bf32c5c480181d7528edc342,1012.643115,,
0xc7de4b4042cbb0907b719c1315796dd08c3a332c,84.60282126,,
0xc844e99d381ebfe503d2da433997e1b7d3c52cc8,6606.100158,,
0xc8a01f5c15033ddd8791fa476f878adf81f59a48,540.5616412,,
0xc8b6b7548d644b2688a91fecb36f4c8e8eb6c1a1,838.6640169,,
0xca23a26b289ec053a3aa198f7cfb2ce4efe9859c,16624.18044,,
0xca9b237d498dfe3b90e553df9cbc0e2ec92d9fd5,8246.428088,,
0xccb500f042a25ea50d4076cee6f0d6c7fcd488d3,6427.13085,,
0xccef1314ac229a0a3680dc4f02ca7ba8838140bc,4139.610021,,
0xce985c8c8bd97659bd38b842695ae9e195e6ae74,21030.42306,,
0xcfc205f5b03305f67f0aac2888564563fa42fc9f,1880.789953,,
0xd04239a87d75d5881cef2ce339f2f89dfaea77e8,36.39629664,,
0xd256c2324f3e36d06f5e645d309434b185c58e7f,2555.953122,,
0xd491447348c474af15c40839d3e0056a80fec352,10793.51039,,
0xd5992557ee5fb18c5d4b4c1425e6e3b5b2633f31,1064.297217,,
0xd5af66b5c817f0f0f094640b83885a1cdda5fd14,1888.966538,,
0xd76254a29405a6c7a938345921b4ff670873bd14,211.142954,,
0xd852e79b694fd52303522a01bd45fe95c2cf5c15,971.8122174,,
0xd9c4f0d36dbfa6d4f2268826c01b013c294f7fda,124.3189097,,
0xdacfc332b3f0b56a7a5e648d690c8e95e758600b,156.8688307,,
0xdcd67efb059edda1e8e11464c975d3a2c0e9b603,161.903911,,
0xdcf37d8aa17142f053aaa7dc56025ab00d897a19,453.7948157,,
0xde65efd2d2ddadfd24493713383d2b8664fda195,232.1323979,,
0xdf457b90220455270fa5b602ddb63d636b3020f1,4102.470082,,
0xe096a6b6579166ad58d901efa214fdceb4a0a463,455.6155492,,
0xe18246df4b8fcbef415709093af6df58d1a30fc0,10437.28076,,
0xe32b994a73568f546b0c75f17e51eb655afbf560,8552.085178,,
0xe3e1c217e7f4a358c48d1527c577a5b7e3b27149,390.2618842,,
0xe4a6e2122574d83d5d371d8059aaa453d116a1e4,209.0788418,,
0xe78d6aab8a4cebc8c6d9bb3cb46cdbe459196340,417.331456,,
0xe8e61db7918bd88e5ff764ad5393e87d7aaef9ad,9967.450486,,
0xe9954ab38abe0f6fb08ec7768385bb65627083e5,843.0604346,,
0xeb14bb8f32c754eb64327228fa7454be1a2adb5f,40.33074925,,
0xeb5472754882c7f6662728daa655321f2d28f5ac,2158.045602,,
0xed53c087b05d1360e78f8a3e4dc59f8d342296f9,3861.016045,,
0xedd9d8aad3997abc67ef0a252e5fe2860c16df64,4488.015394,,
0xf07822a79d5e9ef1f72727e8074a905fb8cb0e96,427.2256348,,
0xf091bbaf05dbb6da325638f09845b794dc9e9255,840.6375995,,
0xf4d2a0c0f417a24520de357ab5b07543590bdb7e,11358.58697,,
0xf54debe57698b40bc3605904879e9e197022bef5,409.7011314,,
0xf55914186a692a3335ff44ae107fa724b1074ddc,1286.106176,,
0xf5c5e9c858ff33f22af310ae7c4c5a15387a5042,524.2998233,,
0xf7e233c0ad9b3419c9ef7afe27b5328f5cbe729f,808.0658546,,
0xf94455064dfc1bd53de14fed27637b46da39d917,421.5949687,,
0xfc1ca508a0e36e362cdbf17780ea8db796fc0740,10411.38111,,
0xfc1dceb7648510b54cd3f0e19288a1def9699833,211.4321898,,
0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,288.5025453,,
0xffde865353cb473544b8f98965a9d1f284dda3b5,17078.15384,,
